Name,Price,Ram,System,SSD,Processor,Display
HP Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5202TU Thin and Light Laptop,"₹65,164",8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (12th Gen),39.62 cm (15.6 inch) Display
Lenovo Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 83EQ005VIN Thin and Light Laptop,"₹79,235",16 GB LPDDR5 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core i5 Processor (12th Gen),35.56 cm (14 Inch) Display
Lenovo Ultra 5 225U Intel Core Ultra 5 225U - (16 GB/1 TB SSD/Windows 11 Home) 21SKA0FTIG Laptop,"₹1,10,999",16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,Intel Core Ultra 5 Processor,40.64 cm (16 inch) Display
Acer Swift Go 14Office 2024 + M365 Basic AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Ho...,"₹79,999",16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,AMD Ryzen 7 Octa Core Processor,35.56 cm (14 Inch) Display
ASUS Intel Core i5 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ522WS Laptop,"₹65,299",8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (13th Gen),39.62 cm (15.6 Inch) Display
Samsung Galaxy Book4 Pro Evo AI PC Intel Core Ultra 7 155H - (16 GB/512 GB SSD/Windows 11 Home) NP960X...,"₹1,72,489",16 GB LPDDR5X RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core Ultra 7 Processor,40.64 cm (16 Inch) Touchscreen Display
Acer Swift Go 14 AMD Ryzen 7 Octa Core 7730U - (16 GB/1 TB SSD/Windows 11 Home) SFG14-41 Thin and Ligh...,"₹84,999",16 GB LPDDR4X RAM,Windows 11 Operating System,1 TB SSD,AMD Ryzen 7 Octa Core Processor,35.56 cm (14 Inch) Display
HP 255 G10 (2024) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 250 G10 Thin and Lig...,"₹52,990",8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,AMD Ryzen 3 Quad Core Processor,39.62 cm (15.6 inch) Display
Acer AMD Ryzen 3 5300U processor AMD Ryzen 3 Quad Core 5th Gen Ryzen 3 5300U - (8 GB/512 GB SSD/Window...,"₹45,990",8 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,AMD Ryzen 3 Quad Core Processor (5th Gen),39.62 cm (15.6 inch) Display
"ASUS Zenbook S 14 OLED (2024) - Next-Gen AI PC, with Touchscreen, Intel Core Ultra 7 - (32 GB/1 TB SSD...","₹1,65,011",32 GB LPDDR5X RAM,Windows 11 Operating System,1 TB SSD,Intel Core Ultra 7 Processor,35.56 cm (14 Inch) Touchscreen Display
"HP OmniBook 5 Flip with Touchscreen, Backlit Keyboard & MSO'2024, Intel Core i5 13th Gen 1334U - (16 G...","₹87,888",16 GB LPDDR5 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core i5 Processor (13th Gen),35.56 cm (14 Inch) Display
HP Victus AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX ...,"₹63,628",16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,39.62 cm (15.6 Inch) Display
"ASUS Vivobook S14 OLED (2026) AI PC with Office 2024 + M365 Basic*, Copilot+ PC Intel Core Ultra 5 Ser...","₹1,19,990",16 GB DDR5 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core Ultra 5 Processor (Series 3),35.56 cm (14 inch) Display
Lenovo THINKBOOK 16 AMD Ryzen 5 Hexa Core 7th Gen 7535HS - (8 GB/512 GB SSD/Windows 11 Home) 21MWA0AJI...,"₹69,999",8 GB LPDDR5 RAM,64 bit Windows 11 Home Operating System,512 GB SSD,AMD Ryzen 5 Hexa Core Processor (7th Gen),40.64 cm (16 Inch) Display
HP 245 G8 AMD Ryzen 3 Dual Core 3250U - (8 GB/1 TB HDD/Windows 11 Home) 245 G8 Thin and Light Laptop,"₹48,766",8 GB DDR4 RAM,64 bit Windows 11 Operating System,,AMD Ryzen 3 Dual Core Processor,35.56 cm (14 Inch) Display
Lenovo ThinkBook 15 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) TB15 G4 IAP Thin...,"₹86,500",16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i7 Processor (12th Gen),39.62 cm (15.6 Inch) Display
Infinix GT Book Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,"₹99,990",16 GB LPDDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (12th Gen),40.64 cm (16 Inch) Display
"ASUS Vivobook Go 15 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Intel Celeron Dual Core N...","₹49,998",8 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Celeron Dual Core Processor,39.62 cm (15.6 Inch) Display
Samsung Galaxy Book4 Pro Evo AI PC Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home) NP960XGK...,"₹2,09,289",32 GB LPDDR5X RAM,64 bit Windows 11 Operating System,1 TB SSD,Intel Core Ultra 7 Processor,40.64 cm (16 Inch) Touchscreen Display
HP Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0568TU Thin and Light Laptop,"₹58,190",8 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core i3 Processor (13th Gen),39.62 cm (15.6 Inch) Display
HP 15 G10 (2025) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15 G10 Thin and Light...,"₹52,990",8 GB DDR4 RAM,64 bit Windows 11 Home Operating System,512 GB SSD,AMD Ryzen 3 Quad Core Processor,39.62 cm (15.6 Inch) Display
"DELL Inspiron 15 3520 with Backlit Keyboard, Intel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Hom...","₹70,999",16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (12th Gen),39.62 cm (15.6 Inch) Display
Acer Aspire One Intel Celeron Dual Core N4500 - (12 GB/500 GB SSD/Windows 11 Home) A114-45 Thin and Li...,"₹41,990",12 GB LPDDR4X RAM,64 bit Windows 11 Operating System,500 GB SSD,Intel Celeron Dual Core Processor,35.56 cm (14 Inch) Display
HP Pavilion AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) 14-ec0035AU Thin and Light...,"₹67,931",8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,35.56 cm (14 Inch) Display
Lenovo Ideapad Slim 3 Intel Intel Core i3 10th Gen 1005G1 - (8 GB/512 GB SSD/Windows 11 Home) 81WE01QL...,"₹35,997",8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,Intel Core i3 Processor (10th Gen),39.62 cm (15.6 Inch) Display
Acer Aspire 7 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,"₹75,900",16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (12th Gen),39.62 cm (15.6 Inch) Display
Lenovo Ultra 5 225U Intel Core Ultra 5 225U - (16 GB/1 TB SSD/Windows 11 Home) 21SKA0FTIG Laptop,"₹1,10,999",16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,Intel Core Ultra 5 Processor,40.64 cm (16 inch) Display
Lenovo Ideapad Slim 3i Intel Intel Core i5 11th Gen 1135G7 - (8 GB/256 GB SSD/Windows 10 Home) 15ITL6/...,"₹49,999",8 GB DDR4 RAM,64 bit Windows 10 Operating System,256 GB SSD,Intel Core i5 Processor (11th Gen),39.62 cm (15.6 Inch) Display
Lenovo Ideapad 330s Intel Core i5 8th Gen 8250U - (4 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) 330S-1...,"₹62,594",4 GB DDR4 RAM,64 bit Windows 10 Operating System,,Intel Core i5 Processor (8th Gen),39.62 cm (15.6 Inch) Display
ASUS Vivobook Go 15 (2026) with Office 2024 + M365 Basic* AMD Ryzen 5 4th Gen 40 - (8 GB/512 GB SSD/Wi...,"₹60,990",8 GB DDR5 RAM,Windows 11 Home Operating System,512 GB SSD,AMD Ryzen 5 Processor (4th Gen),39.62 cm (15.6 inch) Display
DELL Alienware 16 Aurora (i7 14th Gen) Microsoft Office Home 2024 Intel Core 7 240 H - (16 GB/1 TB SSD...,"₹1,48,998",16 GB DDR5 RAM,Windows 11 Home Operating System,1 TB SSD,Intel Core 7 Processor,40.64 cm (16 inch) Display
ASUS Vivobook Go 15 Intel Celeron Dual Core N4020 - (8 GB/256 GB SSD/Windows 11 Home) E510MA-EJ011WS T...,"₹46,990",8 GB DDR4 RAM,Windows 11 Operating System,256 GB SSD,Intel Celeron Dual Core Processor,39.62 cm (15.6 Inch) Display
Apple MacBook AIR M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLY23HN/A,"₹1,09,900",8 GB Unified Memory RAM,Mac OS Operating System,512 GB SSD,Apple M2 Processor,34.54 cm (13.6 Inch) Display
HP Pavilion x360 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 14-ek0074TU 2 in 1 ...,"₹97,000",16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (12th Gen),35.56 cm (14 Inch) Touchscreen Display
ZEBRONICS Thin and Light Laptop Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) ZEB-...,"₹78,999",16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i7 Processor (12th Gen),39.62 cm (15.6 Inch) Display
"ASUS Zenbook S 16 OLED (2025) with Touch Screen, Backlit Keyboard, AI PC AMD Ryzen AI 7 Octa Core - (2...","₹1,45,998",24 GB LPDDR5X RAM,Windows 11 Home Operating System,1 TB SSD,AMD Ryzen AI 7 Octa Core Processor,40.64 cm (16 Inch) Touchscreen Display
HP 14 Intel Core Ultra 5 226V - (16 GB/1 TB SSD/Windows 11 Home) 14-fm0099TU Thin and Light Laptop,"₹1,25,842",16 GB LPDDR5X RAM,Windows 11 Home Operating System,1 TB SSD,Intel Core Ultra 5 Processor,35.56 cm (14 Inch) Display
DELL 15 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Laptop,"₹92,990",16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core i7 Processor (13th Gen),39.62 cm (15.6 Inch) Display
HP Pavilion 15 AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) 15-eh3101AU Thin and L...,"₹75,794",16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,AMD Ryzen 7 Octa Core Processor,39.62 cm (15.6 Inch) Display
"ASUS Vivobook 14 (2025) with Office 2024 + M365 Basic*, AMD Ryzen AI 5 Quad Core - (16 GB/512 GB SSD/W...","₹74,766",16 GB DDR5 RAM,Windows 11 Home Operating System,512 GB SSD,AMD Ryzen AI 5 Quad Core Processor,35.56 cm (14 inch) Display
Lenovo IdeaPad Slim 3 Backlit Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 15IAH...,"₹70,481",16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (12th Gen),39.62 cm (15.6 Inch) Display
HP 15 (2024) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0500AU / 15-fc0154AU...,"₹53,990",8 GB DDR4 RAM,64 bit Windows 11 Home Operating System,512 GB SSD,AMD Ryzen 3 Quad Core Processor,39.62 cm (15.6 Inch) Touchscreen Display
Infinix ZERO BOOK ULTRA Series Laptop Intel Intel Core i9 12th Gen 12900H - (16 GB/512 GB SSD/Windows ...,"₹1,29,990",16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i9 Processor (12th Gen),39.62 cm (15.6 Inch) Display
Samsung Galaxy Book4 Pro Evo AI PC Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) NP960X...,"₹1,63,289",16 GB LPDDR5X RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core Ultra 5 Processor,40.64 cm (16 Inch) Touchscreen Display
HP Victus Intel Core i5 13th Gen 13420H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,"₹98,623",16 GB DDR4 RAM,64 bit Windows 11 Operating System,1 TB SSD,Intel Core i5 Processor (13th Gen),39.62 cm (15.6 Inch) Display
Acer Swift Go 14 Office 2024 + M365 Basic AMD Ryzen 5 Hexa Core 7430U - (16 GB/512 GB SSD/Windows 11 H...,"₹69,999",16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,35.56 cm (14 Inch) Display
Lenovo Yoga Slim 6 WUXGA OLED with 1Yr ADP Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD/Windows 1...,"₹95,000",16 GB LPDDR5X RAM,Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (13th Gen),35.56 cm (14 Inch) Display
Lenovo Intel Core i3 10th Gen 10110U - (8 GB/1 TB HDD/Windows 11 Home) 81WB018UIN | 81WB01E7IN Thin an...,"₹34,939",8 GB DDR4 RAM,64 bit Windows 11 Operating System,,Intel Core i3 Processor (10th Gen),39.62 cm (15.6 Inch) Display
Acer Aspire Lite Intel Core i5 13th Gen i5-13500H - (16 GB/512 GB SSD/Windows 11 Home) AL14-71P Thin a...,"₹69,990",16 GB DDR5 RAM,64 bit Windows 11 Home Operating System,512 GB SSD,Intel Core i5 Processor (13th Gen),35.56 cm (14 inch) Display
ASUS Vivobook 16 (2025) with Office 2024 + M365 Basic* Intel Core i5 13th Gen 13420H - (16 GB/512 GB S...,"₹79,354",16 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core i5 Processor (13th Gen),40.64 cm (16 inch) Display
HP Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15S-FR2515TU Laptop,"₹57,990",8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i3 Processor (11th Gen),39.62 cm (15.6 inch) Display
ASUS TUF Gaming A15 (2025) AMD Ryzen 7 Octa Core 7445HS - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphic...,"₹77,990",16 GB DDR5 RAM,Windows 11 Home Operating System,1 TB SSD,AMD Ryzen 7 Octa Core Processor,39.62 cm (15.6 Inch) Display
Lenovo Ultra 5 225U Intel Core Ultra 5 225U - (16 GB/1 TB SSD/Windows 11 Home) 21SKA0FTIG Laptop,"₹1,10,999",16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,Intel Core Ultra 5 Processor,40.64 cm (16 inch) Display
HP 240 G8 Intel Core i3 11th Gen - (8 GB/512 GB SSD/DOS) 240 G8 Notebook,"₹51,999",8 GB DDR4 RAM,DOS Operating System,512 GB SSD,Intel Core i3 Processor (11th Gen),35.56 cm (14 Inch) Display
Lenovo IdeaPad Slim 3i Intel Core i5 13th Gen 13420H - (8 GB/512 GB SSD/Windows 11 Home) Ideapad Slim ...,"₹68,990",8 GB DDR5 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core i5 Processor (13th Gen),38.86 cm (15.3 Inch) Display
"Apple MacBook Air (M5, 2026) M5 - (16 GB/1 TB SSD/Tahoe) MDHC4HN/A","₹1,85,900",16 GB Unified Memory RAM,Mac OS Operating System,1 TB SSD,Apple M5 Processor,34.54 cm (13.6 inch) Display
Lenovo V 15 (2025) AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Pro) V 15 Thin and Light...,"₹59,990",16 GB LPDDR5 RAM,64 bit Windows 11 Operating System,512 GB SSD,AMD Ryzen 5 Quad Core Processor,39.62 cm (15.6 Inch) Display
Infinix Y4 Max Series Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) YL613 Thin and...,"₹68,000",16 GB LPDDR4X RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (13th Gen),40.64 cm (16 Inch) Display
HP AMD Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 15s- eq2084au Thin and Light Lapto...,"₹85,990",16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,AMD Ryzen 7 Octa Core Processor,39.62 cm (15.6 inch) Display
ASUS Vivobook Go 14 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK327WS Th...,"₹56,048",8 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,AMD Ryzen 3 Quad Core Processor,35.56 cm (14 Inch) Display
"ASUS Vivobook 16X For Creator, Intel H Series Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Window...","₹93,241",16 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (12th Gen),40.64 cm (16 Inch) Display
Lenovo IdeaPad 3 Intel Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 10 Home) 15IGL05 Thin and Li...,"₹27,990",4 GB DDR4 RAM,Windows 10 Operating System,256 GB SSD,Intel Celeron Dual Core Processor,39.62 cm (15.6 Inch) Display
HP OMEN Intel Core i7 11th Gen 11800H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce R...,"₹1,95,210",16 GB DDR4 RAM,64 bit Windows 10 Operating System,1 TB SSD,Intel Core i7 Processor (11th Gen),40.89 cm (16.1 Inch) Display
ASUS ExpertBook B15 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) B1502CBA-NJ1090WS...,"₹62,899",8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i3 Processor (12th Gen),39.62 cm (15.6 Inch) Display
HP 15S Intel Core i3 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0574TU Thin and Light La...,"₹58,999",16 GB DDR4 RAM,64 bit Windows 11 Home Operating System,512 GB SSD,Intel Core i3 Processor (13th Gen),39.62 cm (15.6 Inch) Display
Avita Liber Intel Core i5 7th Gen 7Y54 - (8 GB/256 GB SSD/Windows 10 Home) NS13A1IN007P Thin and Light...,"₹60,990",8 GB DDR3 RAM,64 bit Windows 10 Operating System,256 GB SSD,Intel Core i5 Processor (7th Gen),33.78 cm (13.3 Inch) Display
HP AMD Athlon Dual Core 3050U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1559AU Thin and Light Laptop,"₹52,990",8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,AMD Athlon Dual Core Processor,39.62 cm (15.6 Inch) Display
HP AMD Ryzen 3 Quad Core - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0025AU Thin and Light Laptop,"₹51,891",8 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,AMD Ryzen 3 Quad Core Processor,39.62 cm (15.6 Inch) Display
MSI Modern 14 Intel Core i3 10th Gen 10110U - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-657IN ...,"₹55,990",8 GB DDR4 RAM,64 bit Windows 10 Operating System,512 GB SSD,Intel Core i3 Processor (10th Gen),35.56 cm (14 Inch) Display
"ASUS TUF Gaming F16 (2025) with Office 2024 + M365 Basic*, (i5 14th gen) Intel Core 5 210H - (16 GB/51...","₹94,254",16 GB DDR4 RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core 5 Processor,40.64 cm (16 Inch) Display
DELL Intel Core i3 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Laptop,"₹50,500",8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i3 Processor (13th Gen),39.62 cm (15.6 Inch) Display
HP 240 G8 Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Pro) 240 G8 Notebook,"₹57,890",8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i3 Processor (11th Gen),35.56 cm (14 Inch) Display
Lenovo Ultra 5 225U Intel Core Ultra 5 225U - (16 GB/1 TB SSD/Windows 11 Home) 21SKA0FTIG Laptop,"₹1,10,999",16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,Intel Core Ultra 5 Processor,40.64 cm (16 inch) Display
Lenovo IdeaPad 3 Intel Intel Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) 81WA00K1IN Laptop,"₹34,990",8 GB DDR4 RAM,Windows 10 Operating System,256 GB SSD,Intel Core i3 Processor (10th Gen),35.56 cm (14 Inch) Display
Lenovo IdeaPad 3 Intel Intel Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) 81WB010XIN Laptop,"₹34,990",4 GB DDR4 RAM,Windows 10 Operating System,256 GB SSD,Intel Core i3 Processor (10th Gen),39.62 cm (15.6 Inch) Display
ASUS ASUS Vivobook 15 Intel Core i7 13th Gen - (16 GB/1 TB SSD/Windows 11 Home/16 GB Graphics) X1502VA...,"₹84,547",16 GB DDR4 RAM,Windows 11 Home Operating System,1 TB SSD,Intel Core i7 Processor (13th Gen),39.62 cm (15.6 inch) Display
HP Pavilion Aero AMD Ryzen 5 Hexa Core 7535U - (16 GB/512 GB SSD/Windows 11 Home) 13-BE2057AU Thin and...,"₹88,999",16 GB LPDDR5 RAM,Windows 11 Operating System,512 GB SSD,AMD Ryzen 5 Hexa Core Processor,33.78 cm (13.3 Inch) Display
"ASUS Vivobook S14 OLED (2025), Copilot + PC, AI PC, Metal Body, Backlit Keyboard, Intel Core Ultra 5 2...","₹1,08,999",16 GB LPDDR5X RAM,Windows 11 Home Operating System,512 GB SSD,Intel Core Ultra 5 Processor,35.56 cm (14 Inch) Display
"ASUS Zenbook S 13 OLED 1 cm Thin & 1 kg Light, Intel EVO Intel Core i7 13th Gen 1335U - (16 GB/1 TB SS...","₹99,900",16 GB LPDDR5 RAM,Windows 11 Operating System,1 TB SSD,Intel Core i7 Processor (13th Gen),33.78 cm (13.3 Inch) Display
HP 245 G10 (2025) AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Pro) 245 G10 Thin and Ligh...,"₹59,990",8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,AMD Ryzen 5 Quad Core Processor,35.56 cm (14 Inch) Display
HP Pavilion Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 15-EG3017TU Thin and Light...,"₹71,604",16 GB DDR4 RAM,Windows 11 Home Operating System,1 TB SSD,Intel Core i5 Processor (13th Gen),39.62 cm (15.6 Inch) Display
HP Professional Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Pro) 250 G10 Thin and Ligh...,"₹75,000",16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (13th Gen),39.62 cm (15.6 Inch) Display
DELL VOSTRO Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) 3520 Laptop,"₹66,999",8 GB LPDDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (12th Gen),35.56 cm (14 Inch) Display
ASUS Zenbook S 14 OLED Intel Core Ultra 7 - (16 GB/512 GB SSD/Windows 11 Home) UX5406SA-PV356WS Thin a...,"₹1,57,990",16 GB LPDDR5X RAM,Windows 11 Operating System,512 GB SSD,Intel Core Ultra 7 Processor,35.56 cm (14 Inch) Display
ASUS TUF Gaming A16 (2026) AMD Ryzen 7 170 - (8 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"₹1,29,990",8 GB DDR5 RAM,Windows 11 Home Operating System,512 GB SSD,AMD Ryzen 7 Processor,40.64 cm (16 inch) Display
ASUS Zenbook 14 OLED AI PC Intel Core Ultra 9 185H - (32 GB/1 TB SSD/Windows 11 Home) UX3405MA-PZ962WS...,"₹1,66,000",32 GB LPDDR5X RAM,Windows 11 Operating System,1 TB SSD,Intel Core Ultra 9 Processor,35.56 cm (14 Inch) Touchscreen Display
Acer Aspire 3 Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) A315-58 Thin and Light...,"₹62,991",8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (11th Gen),39.62 cm (15.6 Inch) Display
ASUS Vivobook 14 Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) X1404VA-NK522WS Thin...,"₹75,990",8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (13th Gen),35.56 cm (14 Inch) Display
HP G8 Intel Core i3 12th Gen - (16 GB/512 GB SSD/Windows 11 Pro) 250G8 Business Laptop,"₹58,890",16 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core i3 Processor (12th Gen),39.62 cm (15.6 Inch) Display
HP 250R G9 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 42V68PA Thin and Light Lap...,"₹56,500",8 GB DDR4 RAM,64 bit Windows 11 Home Operating System,512 GB SSD,Intel Core i3 Processor (13th Gen),39.62 cm (15.6 Inch) Display
Lenovo V14 Intel Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home) V14 Business Laptop,"₹62,990",8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (12th Gen),35.56 cm (14 Inch) Display
Lenovo Ideapad Slim 5i Intel Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) 14ITL05U2a Th...,"₹56,990",8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (11th Gen),35.56 cm (14 Inch) Display
HP Professional 240 G10 (2025) Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Pro) 240 G10...,"₹75,099",8 GB DDR4 RAM,64 bit Windows 11 Operating System,512 GB SSD,Intel Core i5 Processor (13th Gen),35.56 cm (14 Inch) Display
HP AMD Athlon Dual Core 3050U - (8 GB/256 GB SSD/Windows 11 Home) 14s-fq0568AU Thin and Light Laptop,"₹52,890",8 GB DDR4 RAM,64 bit Windows 11 Operating System,256 GB SSD,AMD Athlon Dual Core Processor,35.56 cm (14 Inch) Display
HP 15 (2025) AMD Ryzen 3 Quad Core 7335U - (16 GB/512 GB SSD/Windows 11 Home) 255 G10 Thin and Light L...,"₹63,000",16 GB DDR5 RAM,64 bit Windows 11 Home Operating System,512 GB SSD,AMD Ryzen 3 Quad Core Processor,39.62 cm (15.6 Inch) Display
ASUS Intel Core i3 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) X1504VA-NJ322WS Laptop,"₹54,323",8 GB DDR4 RAM,Windows 11 Operating System,512 GB SSD,Intel Core i3 Processor (13th Gen),39.62 cm (15.6 Inch) Display
Lenovo Ultra 5 225U Intel Core Ultra 5 225U - (16 GB/1 TB SSD/Windows 11 Home) 21SKA0FTIG Laptop,"₹1,10,999",16 GB DDR5 RAM,Windows 11 Operating System,1 TB SSD,Intel Core Ultra 5 Processor,40.64 cm (16 inch) Display
